,base frame,end effector frame
0,arm_base_link,arm_7_link
,px,py,pz,qw,qx,qy,qz,time
220,0.045053920701,-0.354239544125,0.589984338994,0.700030882914,0.713985171626,-0.00921809445361,0.00984705027584,29.3219959736
221,0.0451418906018,-0.354143742182,0.589943871859,0.700038694768,0.713977541338,-0.00922564282772,0.00983787614483,29.3219959736
222,0.0452179665044,-0.354060451512,0.589908820914,0.700045457614,0.713970935384,-0.00923217138384,0.00982993954826,29.3219959736
223,0.0452932496812,-0.353977643107,0.589874091745,0.700052158632,0.713964389618,-0.00923862400571,0.00982208627238,29.3219959736
224,0.0453677300022,-0.353895328115,0.5898396885,0.700058794386,0.713957907359,-0.00924500777584,0.00981431364192,29.3219959736
225,0.0454414168886,-0.353813506517,0.589805610055,0.700065365335,0.713951488148,-0.00925132443971,0.00980662150313,29.3219959736
226,0.04551435671,-0.353732159312,0.589771842037,0.700071877045,0.713945126622,-0.0092575704055,0.00979900679603,29.3219959736
227,0.045586523814,-0.353651304173,0.58973839462,0.700078324304,0.71393882781,-0.0092637535795,0.0097914684638,29.3219959736
228,0.0456579595779,-0.353570926153,0.589705255957,0.700084713139,0.713932585894,-0.00926986775304,0.00978400632518,29.3219959736
229,0.045718546579,-0.353502454402,0.589677123248,0.700090135659,0.713927287879,-0.00927505452679,0.00977767550406,29.3219959736
230,0.0457885835075,-0.353423004061,0.58964457961,0.700096409898,0.713921157543,-0.00928104435997,0.0097703569978,29.3219959736
231,0.0458678847234,-0.353332689012,0.589607700399,0.700103515295,0.713914214814,-0.00928783926654,0.00976205918077,29.3219959736
232,0.0459365566788,-0.353254150562,0.589575741869,0.700109673958,0.713908196959,-0.00929371929719,0.00975487193917,29.3219959736
233,0.0460141308752,-0.353165018069,0.589539613853,0.700116636929,0.713901392937,-0.00930035952496,0.00974675178407,29.3219959736
234,0.0460813547268,-0.35308747519,0.589508286318,0.700122673006,0.713895494417,-0.00930611995567,0.00973970867095,29.3219959736
235,0.0461478492403,-0.353010454052,0.589477284408,0.700128650523,0.713889652979,-0.00931180748706,0.00973274509406,29.3219959736
236,0.0462230973095,-0.352922952613,0.589442182447,0.700135416715,0.713883040554,-0.00931825185267,0.0097248575073,29.3219959736
237,0.0462882606244,-0.352846880212,0.589411773768,0.700141281159,0.71387730922,-0.00932382719164,0.00971802674393,29.3219959736
238,0.0463526789574,-0.35277135342,0.589381701811,0.700147082454,0.713871639408,-0.00932933746952,0.00971127392544,29.3219959736
239,0.0464164672268,-0.352696293554,0.589351917078,0.700152831037,0.713866020959,-0.00933479016557,0.00970458674682,29.3219959736
240,0.0464796293323,-0.352621702838,0.589322419815,0.700158527144,0.713860453649,-0.00934018523822,0.0096979648635,29.3219959736
241,0.0465421642625,-0.352547580862,0.589293209377,0.700164167949,0.713854940192,-0.00934553166904,0.00969140449324,29.3219959736
242,0.0466041147465,-0.35247390565,0.589264270867,0.700169759833,0.71384947442,-0.00935082330635,0.00968490524694,29.3219959736
243,0.0466654539007,-0.352400696546,0.589235615331,0.70017529755,0.713844061401,-0.00935606739555,0.00967846610912,29.3219959736
244,0.0467175040745,-0.35233836227,0.589211302917,0.700180001004,0.713839463777,-0.00936050851673,0.00967300517084,29.3219959736
245,0.0467777134805,-0.352266035928,0.589183178806,0.700185441528,0.713834145484,-0.00936565303981,0.00966668283855,29.3219959736
246,0.04683739573,-0.352194126919,0.589155304837,0.700190837116,0.713828870991,-0.00937074941508,0.00966041473433,29.3219959736
247,0.0468964956644,-0.352122679745,0.589127707411,0.700196181375,0.713823646516,-0.00937579771112,0.00965420531923,29.3219959736
248,0.0469550214193,-0.352051692307,0.589100383945,0.700201474768,0.713818471602,-0.00938079909227,0.00964805372099,29.3219959736
249,0.0470047022109,-0.351991246105,0.589077199673,0.700205971798,0.713814075157,-0.00938503618862,0.00964283471322,29.3219959736
250,0.0470191131242,-0.351982002238,0.589057399795,0.700182764501,0.713837068464,-0.00938297749977,0.0096278613984,29.3219959736
251,0.0470266894159,-0.351982374811,0.589038718917,0.700155064771,0.713864499479,-0.00937982499966,0.00961147973519,29.3219959736
252,0.0470396740407,-0.35198301027,0.589006693357,0.700107574369,0.713911523297,-0.00937442313174,0.0095833922083,29.3219959736
253,0.0470537398889,-0.351983696125,0.588971997845,0.700056121486,0.713962462362,-0.0093685676676,0.00955296017241,29.3219959736
254,0.0470678048716,-0.351984379317,0.588937301131,0.700004663455,0.714013397888,-0.00936270863101,0.00952252409819,29.3219959736
255,0.0470818689884,-0.351985059847,0.588902603217,0.699953200276,0.714064329873,-0.00935684602199,0.00949208398591,29.3219959736
256,0.0470959304392,-0.351985736736,0.58886790385,0.699901730844,0.714115259374,-0.00935098308343,0.00946163865207,29.3219959736
